time  , ex  , ey  , ealpha  , evx ,  evy , eomega  
24.256000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.288000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.320000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.352000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.384000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.416000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.448000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.480000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.512000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.544000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.576000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.608000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.640000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.672000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.704000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.736000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.768000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.800000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.832000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.864000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.896000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.928000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.960000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
24.992000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.024000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.056000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.088000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.120000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.152000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.184000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.216000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.248000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.280000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.312000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.344000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.376000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.408000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.440000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.472000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.504000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.536000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.568000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.600000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.632000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.664000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.696000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.728000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.760000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.792000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.824000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.856000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.888000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.920000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.952000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
25.984000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.016000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.048000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.080000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.112000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.144000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.176000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.208000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.240000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.272000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.304000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.336000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.368000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.400000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.432000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.464000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.496000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.528000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.560000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.592000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.624000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.656000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.688000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.720000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.752000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.784000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.816000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.848000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.880000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.912000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.944000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
26.976000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.008000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.040000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.072000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.104000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.136000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.168000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.200000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.232000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.264000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.296000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.328000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.360000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.392000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.424000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.456000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.488000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.520000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.552000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.584000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.616000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.648000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.680000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.712000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.744000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.776000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.808000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.840000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.872000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.904000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.936000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
27.968000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.000000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.032000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.064000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.096000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.128000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.160000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.192000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.224000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.256000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.288000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.320000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.352000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.384000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.416000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.448000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.480000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.512000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.544000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.576000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.608000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.640000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.672000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.704000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.736000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.768000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.800000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.832000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.864000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.896000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.928000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.960000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
28.992000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.024000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.056000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.088000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.120000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.152000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.184000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.216000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.248000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.280000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.312000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.344000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.376000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.408000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.440000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.472000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.504000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.536000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.568000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.600000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.632000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.664000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.696000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.728000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.760000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.792000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.824000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.856000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.888000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.920000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.952000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
29.984000  ,  -0.000000,  0.000000,  -0.000000,  0.000000,  0.000000,  0.000000
