time  , ref_x  , ref_y  , ref_alpha  , x  , y  , alpha  , ref_vx  , ref_vy  , ref_omega  , vx  , vy  , omega  
22.094333  ,  -2.753615,  -0.071048,  11.832565,  -2.753615,  -0.071048,  11.832565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.144333  ,  -2.716069,  -0.104066,  11.857565,  -2.716069,  -0.104066,  11.857565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.194333  ,  -2.677709,  -0.136134,  11.882565,  -2.677709,  -0.136134,  11.882565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.244333  ,  -2.638560,  -0.167234,  11.907565,  -2.638560,  -0.167234,  11.907565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.294333  ,  -2.598645,  -0.197345,  11.932565,  -2.598645,  -0.197345,  11.932565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.344333  ,  -2.557990,  -0.226450,  11.957565,  -2.557990,  -0.226450,  11.957565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.394333  ,  -2.516620,  -0.254528,  11.982565,  -2.516620,  -0.254528,  11.982565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.444333  ,  -2.474562,  -0.281564,  12.007565,  -2.474562,  -0.281564,  12.007565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.494333  ,  -2.431840,  -0.307540,  12.032565,  -2.431840,  -0.307540,  12.032565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.544333  ,  -2.388483,  -0.332440,  12.057565,  -2.388483,  -0.332440,  12.057565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.594333  ,  -2.344517,  -0.356249,  12.082565,  -2.344517,  -0.356249,  12.082565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.644333  ,  -2.299969,  -0.378950,  12.107565,  -2.299969,  -0.378950,  12.107565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.694333  ,  -2.254868,  -0.400532,  12.132565,  -2.254868,  -0.400532,  12.132565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.744333  ,  -2.209241,  -0.420979,  12.157565,  -2.209241,  -0.420979,  12.157565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.794333  ,  -2.163118,  -0.440279,  12.182565,  -2.163118,  -0.440279,  12.182565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.844333  ,  -2.116526,  -0.458420,  12.207565,  -2.116526,  -0.458420,  12.207565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.894333  ,  -2.069496,  -0.475391,  12.232565,  -2.069496,  -0.475391,  12.232565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.944333  ,  -2.022056,  -0.491181,  12.257565,  -2.022056,  -0.491181,  12.257565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
22.994333  ,  -1.974236,  -0.505780,  12.282565,  -1.974236,  -0.505780,  12.282565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.044333  ,  -1.926066,  -0.519179,  12.307565,  -1.926066,  -0.519179,  12.307565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.094333  ,  -1.877576,  -0.531370,  12.332565,  -1.877576,  -0.531370,  12.332565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.144333  ,  -1.828797,  -0.542345,  12.357565,  -1.828797,  -0.542345,  12.357565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.194333  ,  -1.779759,  -0.552097,  12.382565,  -1.779759,  -0.552097,  12.382565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.244333  ,  -1.730492,  -0.560620,  12.407565,  -1.730492,  -0.560620,  12.407565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.294333  ,  -1.681027,  -0.567909,  12.432565,  -1.681027,  -0.567909,  12.432565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.344333  ,  -1.631396,  -0.573959,  12.457565,  -1.631396,  -0.573959,  12.457565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.394333  ,  -1.581629,  -0.578767,  12.482565,  -1.581629,  -0.578767,  12.482565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.444333  ,  -1.531757,  -0.582329,  12.507565,  -1.531757,  -0.582329,  12.507565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.494333  ,  -1.481812,  -0.584644,  12.532565,  -1.481812,  -0.584644,  12.532565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.544333  ,  -1.431825,  -0.585709,  12.557565,  -1.431825,  -0.585709,  12.557565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.594333  ,  -1.381827,  -0.585524,  12.582565,  -1.381827,  -0.585524,  12.582565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.644333  ,  -1.331849,  -0.584090,  12.607565,  -1.331848,  -0.584090,  12.607565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.694333  ,  -1.281922,  -0.581406,  12.632565,  -1.281922,  -0.581406,  12.632565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.744333  ,  -1.232078,  -0.577476,  12.657565,  -1.232078,  -0.577476,  12.657565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.794333  ,  -1.182348,  -0.572301,  12.682565,  -1.182348,  -0.572301,  12.682565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.844333  ,  -1.132763,  -0.565884,  12.707565,  -1.132763,  -0.565884,  12.707565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.894333  ,  -1.083353,  -0.558229,  12.732565,  -1.083353,  -0.558229,  12.732565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.944333  ,  -1.034151,  -0.549342,  12.757565,  -1.034151,  -0.549342,  12.757565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
23.994333  ,  -0.985186,  -0.539228,  12.782565,  -0.985186,  -0.539228,  12.782565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.044333  ,  -0.936489,  -0.527893,  12.807565,  -0.936489,  -0.527893,  12.807565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.094333  ,  -0.888090,  -0.515345,  12.832565,  -0.888090,  -0.515345,  12.832565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.144333  ,  -0.840021,  -0.501590,  12.857565,  -0.840021,  -0.501590,  12.857565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.194333  ,  -0.792310,  -0.486638,  12.882565,  -0.792310,  -0.486638,  12.882565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.244333  ,  -0.744988,  -0.470498,  12.907565,  -0.744988,  -0.470498,  12.907565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.294333  ,  -0.698084,  -0.453180,  12.932565,  -0.698084,  -0.453180,  12.932565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.344333  ,  -0.651628,  -0.434695,  12.957565,  -0.651628,  -0.434695,  12.957565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.394333  ,  -0.605649,  -0.415055,  12.982565,  -0.605649,  -0.415055,  12.982565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.444333  ,  -0.560174,  -0.394271,  13.007565,  -0.560174,  -0.394271,  13.007565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.494333  ,  -0.515234,  -0.372357,  13.032565,  -0.515234,  -0.372357,  13.032565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.544333  ,  -0.470855,  -0.349327,  13.057565,  -0.470855,  -0.349327,  13.057565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.594333  ,  -0.427066,  -0.325194,  13.082565,  -0.427066,  -0.325194,  13.082565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.644333  ,  -0.383894,  -0.299975,  13.107565,  -0.383894,  -0.299975,  13.107565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.694333  ,  -0.341366,  -0.273684,  13.132565,  -0.341366,  -0.273684,  13.132565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.744333  ,  -0.299508,  -0.246338,  13.157565,  -0.299508,  -0.246338,  13.157565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.794333  ,  -0.258347,  -0.217954,  13.182565,  -0.258347,  -0.217954,  13.182565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.844333  ,  -0.217908,  -0.188550,  13.207565,  -0.217908,  -0.188550,  13.207565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.894333  ,  -0.178217,  -0.158145,  13.232565,  -0.178217,  -0.158145,  13.232565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.944333  ,  -0.139298,  -0.126757,  13.257565,  -0.139298,  -0.126757,  13.257565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
24.994333  ,  -0.101176,  -0.094406,  13.282565,  -0.101176,  -0.094406,  13.282565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.044333  ,  -0.063875,  -0.061112,  13.307565,  -0.063875,  -0.061112,  13.307565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.094333  ,  -0.027418,  -0.026896,  13.332565,  -0.027418,  -0.026896,  13.332565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.144333  ,  0.008173,  0.008221,  13.357565,  0.008173,  0.008221,  13.357565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.194333  ,  0.042875,  0.044216,  13.382565,  0.042875,  0.044216,  13.382565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.244333  ,  0.076666,  0.081067,  13.407565,  0.076666,  0.081067,  13.407565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.294333  ,  0.109525,  0.118752,  13.432565,  0.109525,  0.118752,  13.432565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.344333  ,  0.141432,  0.157246,  13.457565,  0.141432,  0.157246,  13.457565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.394333  ,  0.172367,  0.196526,  13.482565,  0.172367,  0.196526,  13.482565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.444333  ,  0.202310,  0.236567,  13.507565,  0.202310,  0.236567,  13.507565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.494333  ,  0.231243,  0.277344,  13.532565,  0.231243,  0.277344,  13.532565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.544333  ,  0.259148,  0.318831,  13.557565,  0.259148,  0.318831,  13.557565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.594333  ,  0.286006,  0.361003,  13.582565,  0.286006,  0.361003,  13.582565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.644333  ,  0.311803,  0.403833,  13.607565,  0.311803,  0.403833,  13.607565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.694333  ,  0.336520,  0.447295,  13.632565,  0.336520,  0.447295,  13.632565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.744333  ,  0.360144,  0.491361,  13.657565,  0.360144,  0.491361,  13.657565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.794333  ,  0.382658,  0.536004,  13.682565,  0.382658,  0.536004,  13.682565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.844333  ,  0.404049,  0.581195,  13.707565,  0.404049,  0.581195,  13.707565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.894333  ,  0.424305,  0.626907,  13.732565,  0.424305,  0.626907,  13.732565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.944333  ,  0.443411,  0.673112,  13.757565,  0.443411,  0.673112,  13.757565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
25.994333  ,  0.461356,  0.719779,  13.782565,  0.461356,  0.719779,  13.782565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.044333  ,  0.478129,  0.766880,  13.807565,  0.478129,  0.766880,  13.807565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.094333  ,  0.493719,  0.814386,  13.832565,  0.493719,  0.814386,  13.832565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.144333  ,  0.508117,  0.862267,  13.857565,  0.508117,  0.862267,  13.857565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.194333  ,  0.521314,  0.910493,  13.882565,  0.521314,  0.910493,  13.882565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.244333  ,  0.533300,  0.959033,  13.907565,  0.533300,  0.959033,  13.907565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.294333  ,  0.544070,  1.007858,  13.932565,  0.544070,  1.007858,  13.932565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.344333  ,  0.553616,  1.056937,  13.957565,  0.553616,  1.056937,  13.957565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.394333  ,  0.561932,  1.106240,  13.982565,  0.561932,  1.106240,  13.982565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.444333  ,  0.569013,  1.155734,  14.007565,  0.569013,  1.155734,  14.007565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.494333  ,  0.574855,  1.205391,  14.032565,  0.574855,  1.205391,  14.032565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.544333  ,  0.579453,  1.255177,  14.057565,  0.579453,  1.255177,  14.057565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.594333  ,  0.582806,  1.305064,  14.082565,  0.582806,  1.305064,  14.082565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.644333  ,  0.584910,  1.355018,  14.107565,  0.584910,  1.355018,  14.107565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.694333  ,  0.585765,  1.405009,  14.132565,  0.585765,  1.405009,  14.132565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.744333  ,  0.585370,  1.455006,  14.157565,  0.585370,  1.455006,  14.157565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.794333  ,  0.583726,  1.504978,  14.182565,  0.583726,  1.504978,  14.182565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.844333  ,  0.580833,  1.554893,  14.207565,  0.580833,  1.554893,  14.207565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.894333  ,  0.576693,  1.604720,  14.232565,  0.576693,  1.604720,  14.232565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.944333  ,  0.571308,  1.654428,  14.257565,  0.571308,  1.654428,  14.257565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
26.994333  ,  0.564683,  1.703986,  14.282565,  0.564683,  1.703986,  14.282565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.044333  ,  0.556821,  1.753362,  14.307565,  0.556821,  1.753362,  14.307565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.094333  ,  0.547727,  1.802527,  14.332565,  0.547727,  1.802527,  14.332565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.144333  ,  0.537408,  1.851449,  14.357565,  0.537408,  1.851449,  14.357565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.194333  ,  0.525868,  1.900098,  14.382565,  0.525868,  1.900098,  14.382565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.244333  ,  0.513116,  1.948443,  14.407565,  0.513116,  1.948443,  14.407565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.294333  ,  0.499159,  1.996455,  14.432565,  0.499159,  1.996455,  14.432565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.344333  ,  0.484007,  2.044102,  14.457565,  0.484007,  2.044102,  14.457565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.394333  ,  0.467668,  2.091356,  14.482565,  0.467668,  2.091356,  14.482565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.444333  ,  0.450153,  2.138186,  14.507565,  0.450153,  2.138186,  14.507565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.494333  ,  0.431473,  2.184564,  14.532565,  0.431473,  2.184564,  14.532565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.544333  ,  0.411640,  2.230461,  14.557565,  0.411640,  2.230461,  14.557565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.594333  ,  0.390665,  2.275847,  14.582565,  0.390665,  2.275847,  14.582565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.644333  ,  0.368563,  2.320695,  14.607565,  0.368563,  2.320695,  14.607565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.694333  ,  0.345346,  2.364977,  14.632565,  0.345346,  2.364977,  14.632565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.744333  ,  0.321029,  2.408664,  14.657565,  0.321029,  2.408664,  14.657565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.794333  ,  0.295628,  2.451730,  14.682565,  0.295628,  2.451730,  14.682565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.844333  ,  0.269159,  2.494147,  14.707565,  0.269159,  2.494147,  14.707565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.894333  ,  0.241637,  2.535890,  14.732565,  0.241637,  2.535890,  14.732565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.944333  ,  0.213081,  2.576931,  14.757565,  0.213081,  2.576931,  14.757565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
27.994333  ,  0.183507,  2.617246,  14.782565,  0.183507,  2.617246,  14.782565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.044333  ,  0.152936,  2.656809,  14.807565,  0.152936,  2.656809,  14.807565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.094333  ,  0.121384,  2.695595,  14.832565,  0.121384,  2.695595,  14.832565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.144333  ,  0.088873,  2.733581,  14.857565,  0.088873,  2.733581,  14.857565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.194333  ,  0.055423,  2.770742,  14.882565,  0.055423,  2.770742,  14.882565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.244333  ,  0.021054,  2.807055,  14.907565,  0.021054,  2.807055,  14.907565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.294333  ,  -0.014212,  2.842498,  14.932565,  -0.014212,  2.842498,  14.932565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.344333  ,  -0.050353,  2.877048,  14.957565,  -0.050353,  2.877048,  14.957565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.394333  ,  -0.087346,  2.910684,  14.982565,  -0.087346,  2.910684,  14.982565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.444333  ,  -0.125169,  2.943384,  15.007565,  -0.125169,  2.943384,  15.007565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.494333  ,  -0.163797,  2.975129,  15.032565,  -0.163797,  2.975129,  15.032565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.544333  ,  -0.203206,  3.005899,  15.057565,  -0.203206,  3.005899,  15.057565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.594333  ,  -0.243373,  3.035673,  15.082565,  -0.243373,  3.035673,  15.082565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.644333  ,  -0.284271,  3.064435,  15.107565,  -0.284271,  3.064435,  15.107565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.694333  ,  -0.325875,  3.092165,  15.132565,  -0.325875,  3.092165,  15.132565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.744333  ,  -0.368160,  3.118846,  15.157565,  -0.368160,  3.118846,  15.157565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.794333  ,  -0.411098,  3.144462,  15.182565,  -0.411098,  3.144462,  15.182565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.844333  ,  -0.454663,  3.168996,  15.207565,  -0.454663,  3.168996,  15.207565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.894333  ,  -0.498828,  3.192434,  15.232565,  -0.498828,  3.192434,  15.232565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.944333  ,  -0.543565,  3.214761,  15.257565,  -0.543565,  3.214761,  15.257565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
28.994333  ,  -0.588846,  3.235962,  15.282565,  -0.588846,  3.235962,  15.282565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.044333  ,  -0.634643,  3.256025,  15.307565,  -0.634643,  3.256025,  15.307565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.094333  ,  -0.680927,  3.274937,  15.332565,  -0.680927,  3.274937,  15.332565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.144333  ,  -0.727669,  3.292686,  15.357565,  -0.727669,  3.292686,  15.357565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.194333  ,  -0.774841,  3.309260,  15.382565,  -0.774841,  3.309260,  15.382565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.244333  ,  -0.822412,  3.324651,  15.407565,  -0.822412,  3.324651,  15.407565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.294333  ,  -0.870353,  3.338847,  15.432565,  -0.870353,  3.338847,  15.432565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.344333  ,  -0.918634,  3.351841,  15.457565,  -0.918634,  3.351841,  15.457565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.394333  ,  -0.967224,  3.363624,  15.482565,  -0.967224,  3.363624,  15.482565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.444333  ,  -1.016094,  3.374188,  15.507565,  -1.016094,  3.374188,  15.507565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.494333  ,  -1.065213,  3.383528,  15.532565,  -1.065213,  3.383528,  15.532565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.544333  ,  -1.114549,  3.391636,  15.557565,  -1.114549,  3.391636,  15.557565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.594333  ,  -1.164073,  3.398509,  15.582565,  -1.164073,  3.398509,  15.582565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.644333  ,  -1.213754,  3.404142,  15.607565,  -1.213754,  3.404142,  15.607565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.694333  ,  -1.263559,  3.408531,  15.632565,  -1.263559,  3.408531,  15.632565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.744333  ,  -1.313459,  3.411674,  15.657565,  -1.313459,  3.411674,  15.657565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.794333  ,  -1.363422,  3.413569,  15.682565,  -1.363422,  3.413569,  15.682565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.844333  ,  -1.413417,  3.414213,  15.707565,  -1.413417,  3.414213,  15.707565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.894333  ,  -1.463412,  3.413608,  15.732565,  -1.463412,  3.413608,  15.732565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.944333  ,  -1.513376,  3.411754,  15.757565,  -1.513376,  3.411754,  15.757565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
29.994333  ,  -1.563278,  3.408651,  15.782565,  -1.563278,  3.408651,  15.782565,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
30.000000  ,  -1.568929,  3.408220,  15.785398,  -1.568929,  3.408220,  15.785398,  1.000000,  0.000000,  0.500000,  1.000000,  0.000000,  0.500000
